sub_num,id,typical,experience,experience_open,typical_num,image_name,plural_category,name,pets,books_animals,typical_num_z,typical_by_category_z
CAT_322,9,somewhat typical,Yes,cats on Ms Rachel YouTube show,4,chartreux_600x600,cats,chartreux,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,0.6281781937772553,0.4082482904638631
CAT_322,10,somewhat atypical,No,NA,2,clownfish_600x600,fish,clownfish,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,-0.807657677713614,-0.4082482904638629
CAT_322,11,somewhat typical,Yes,"cats in books we read, cats on Ms. Rachel YouTube program",4,cornishrex_600x600,cats,cornishrex,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,0.6281781937772553,0.4082482904638631
CAT_322,12,very typical,Yes,German shepherd and other dogs in our neighborhood when we go on stroller walks,5,germanshepherd_600x600,dogs,germanshepherd,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,1.3460961295226899,1.107018606925119
CAT_322,13,somewhat typical,Yes,dogs in our neighborhood when we walk in the stroller to and from daycare; we have a dog at home (Boston terrier),4,goldenretriever_600x600,dogs,goldenretriever,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,0.6281781937772553,0.4428074427700475
CAT_322,14,very atypical,No,NA,1,heron_600x600,birds,heron,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,-1.5255756134590486,-1.414213562373095
CAT_322,15,neither typical nor atypical,Yes,"birds on Puffin Rock tv show, birds in our neighborhood (usually Robins)",3,kingfisher_600x600,birds,kingfisher,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,-0.08973974196817933,0
CAT_322,16,somewhat atypical,Yes,"birds on TV shows (Puffin Rock, Sesame Street)",2,kookaburra_600x600,birds,kookaburra,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,-0.807657677713614,-0.7071067811865475
CAT_322,17,very atypical,No,NA,1,lionfish_600x600,fish,lionfish,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,-1.5255756134590486,-1.0206207261596574
CAT_322,18,somewhat typical,Yes,"videos of real cats on Ms Rachel YouTube show, cat photo in a baby book",4,oriental_600x600,cats,oriental,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,0.6281781937772553,0.4082482904638631
CAT_322,19,somewhat typical,Yes,"Birds in books, maybe birds in real life when we walk in the stroller in our neighborhood",4,robin_600x600,birds,robin,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,0.6281781937772553,0.7071067811865475
CAT_322,20,very atypical,No,NA,1,sheepdog_600x600,dogs,sheepdog,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,-1.5255756134590486,-1.5498260496951668
CAT_322,21,very typical,Yes,birds outside (Robins) on stroller walks,5,sparrow_600x600,birds,sparrow,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,1.3460961295226899,1.414213562373095
CAT_322,22,very atypical,No,NA,1,sphynx_600x600,cats,sphynx,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,-1.5255756134590486,-2.041241452319315
CAT_322,23,very atypical,No,NA,1,sturgeon_600x600,fish,sturgeon,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,-1.5255756134590486,-1.0206207261596574
CAT_322,24,somewhat typical,Yes,"cat videos in Ms Rachel, photo of real cat in baby book",4,tabby_600x600,cats,tabby,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,0.6281781937772553,0.4082482904638631
CAT_317,1,very atypical,No,NA,1,afghanhound_600x600,dogs,afghanhound,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",-0.9983869511857586,-1.107018606925119
CAT_317,2,somewhat typical,Yes,"Cats at friends house, cats in books",4,arabianmau_600x600,cats,arabianmau,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",1.1799118514013511,1.2198750911856664
CAT_317,3,neither typical nor atypical,No,NA,3,bass_600x600,fish,bass,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",0.45381225053898117,0.7905694150420948
CAT_317,4,somewhat atypical,No,NA,2,bassethound_600x600,dogs,bassethound,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",-0.2722873503233887,-0.4428074427700475
CAT_317,5,somewhat typical,Yes,"Dogs at home, dogs outside, dogs in books",4,beagle_600x600,dogs,beagle,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",1.1799118514013511,0.8856148855400954
CAT_317,6,very atypical,No,NA,1,betafish_600x600,fish,betafish,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",-0.9983869511857586,-0.7905694150420948
CAT_317,7,somewhat atypical,No,NA,2,bluegill_600x600,fish,bluegill,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",-0.2722873503233887,0
CAT_317,8,somewhat atypical,No,NA,2,cardinal_600x600,birds,cardinal,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",-0.2722873503233887,-0.30429030972509225
CAT_317,9,somewhat atypical,No,NA,2,chartreux_600x600,cats,chartreux,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",-0.2722873503233887,-0.2439750182371334
CAT_317,10,somewhat typical,Yes,"Fish in books, fish in a museum",4,clownfish_600x600,fish,clownfish,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",1.1799118514013511,1.5811388300841895
CAT_317,11,very atypical,No,NA,1,cornishrex_600x600,cats,cornishrex,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",-0.9983869511857586,-0.9759000729485333
CAT_317,12,somewhat typical,Yes,"Dogs outside, dogs in book, dogs at home",4,germanshepherd_600x600,dogs,germanshepherd,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",1.1799118514013511,0.8856148855400954
CAT_317,13,somewhat typical,Yes,"Dogs at home, dogs in books, dogs outside",4,goldenretriever_600x600,dogs,goldenretriever,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",1.1799118514013511,0.8856148855400954
CAT_317,14,very atypical,No,NA,1,heron_600x600,birds,heron,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",-0.9983869511857586,-0.9128709291752768
CAT_317,15,very atypical,No,NA,1,kingfisher_600x600,birds,kingfisher,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",-0.9983869511857586,-0.9128709291752768
CAT_317,16,somewhat atypical,No,NA,2,kookaburra_600x600,birds,kookaburra,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",-0.2722873503233887,-0.30429030972509225
CAT_317,17,very atypical,No,NA,1,lionfish_600x600,fish,lionfish,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",-0.9983869511857586,-0.7905694150420948
CAT_317,18,somewhat atypical,No,NA,2,oriental_600x600,cats,oriental,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",-0.2722873503233887,-0.2439750182371334
CAT_317,19,very typical,Yes,Birds outside,5,robin_600x600,birds,robin,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",1.906011452263721,1.5214515486254614
CAT_317,20,very atypical,No,NA,1,sheepdog_600x600,dogs,sheepdog,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",-0.9983869511857586,-1.107018606925119
CAT_317,21,somewhat typical,Yes,Birds outside,4,sparrow_600x600,birds,sparrow,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",1.1799118514013511,0.9128709291752768
CAT_317,22,very atypical,No,NA,1,sphynx_600x600,cats,sphynx,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",-0.9983869511857586,-0.9759000729485333
CAT_317,23,very atypical,No,NA,1,sturgeon_600x600,fish,sturgeon,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",-0.9983869511857586,-0.7905694150420948
CAT_317,24,somewhat typical,Yes,"Cats at a friend's house, cats in books",4,tabby_600x600,cats,tabby,1 red cattle dog mix,"Babies and Doggies, Babies and Kitties, Who Says Quack",1.1799118514013511,1.2198750911856664
CAT_326,1,very atypical,No,NA,1,afghanhound_600x600,dogs,afghanhound,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",-1.0642254261084714,-0.8951435925492909
CAT_326,2,very typical,Yes,Similar to pictures in his books.,5,arabianmau_600x600,cats,arabianmau,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",1.555406392004689,1.5214515486254614
CAT_326,3,neither typical nor atypical,No,NA,3,bass_600x600,fish,bass,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",0.2455904829481088,0.626962328219399
CAT_326,4,somewhat atypical,No,NA,2,bassethound_600x600,dogs,bassethound,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",-0.40931747158018134,-0.3580574370197163
CAT_326,5,very typical,Yes,Similar to next door neighbor's dog.,5,beagle_600x600,dogs,beagle,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",1.555406392004689,1.2532010295690075
CAT_326,6,very atypical,No,NA,1,betafish_600x600,fish,betafish,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",-1.0642254261084714,-0.8777472595071584
CAT_326,7,somewhat typical,Yes,Pictures in books.,4,bluegill_600x600,fish,bluegill,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",0.9004984374763989,1.3793171220826779
CAT_326,8,somewhat typical,Yes,Seen in our yard occasionally.,4,cardinal_600x600,birds,cardinal,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",0.9004984374763989,0.5661385170722979
CAT_326,9,somewhat atypical,No,NA,2,chartreux_600x600,cats,chartreux,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",-0.40931747158018134,-0.30429030972509225
CAT_326,10,neither typical nor atypical,Yes,Seen in books.,3,clownfish_600x600,fish,clownfish,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",0.2455904829481088,0.626962328219399
CAT_326,11,very atypical,No,NA,1,cornishrex_600x600,cats,cornishrex,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",-1.0642254261084714,-0.9128709291752768
CAT_326,12,somewhat atypical,Yes,"Books, dogs in the neighborhood",2,germanshepherd_600x600,dogs,germanshepherd,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",-0.40931747158018134,-0.3580574370197163
CAT_326,13,very typical,Yes,Friend's dog looks like this.,5,goldenretriever_600x600,dogs,goldenretriever,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",1.555406392004689,1.2532010295690075
CAT_326,14,neither typical nor atypical,Yes,Seen similar bird at the zoo,3,heron_600x600,birds,heron,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",0.2455904829481088,-0.11322770341445947
CAT_326,15,somewhat atypical,No,NA,2,kingfisher_600x600,birds,kingfisher,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",-0.40931747158018134,-0.7925939239012169
CAT_326,16,very atypical,No,NA,1,kookaburra_600x600,birds,kookaburra,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",-1.0642254261084714,-1.4719601443879742
CAT_326,17,very atypical,No,NA,1,lionfish_600x600,fish,lionfish,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",-1.0642254261084714,-0.8777472595071584
CAT_326,18,somewhat atypical,No,NA,2,oriental_600x600,cats,oriental,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",-0.40931747158018134,-0.30429030972509225
CAT_326,19,very typical,Yes,Seen in our yard all the time.,5,robin_600x600,birds,robin,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",1.555406392004689,1.2455047375590553
CAT_326,20,very atypical,No,NA,1,sheepdog_600x600,dogs,sheepdog,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",-1.0642254261084714,-0.8951435925492909
CAT_326,21,somewhat typical,Yes,Looks similar to birds we see outside.,4,sparrow_600x600,birds,sparrow,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",0.9004984374763989,0.5661385170722979
CAT_326,22,very atypical,No,NA,1,sphynx_600x600,cats,sphynx,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",-1.0642254261084714,-0.9128709291752768
CAT_326,23,very atypical,No,NA,1,sturgeon_600x600,fish,sturgeon,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",-1.0642254261084714,-0.8777472595071584
CAT_326,24,somewhat typical,Yes,"Seen in books, neighbor's cat is similar.",4,tabby_600x600,cats,tabby,None,"My First 101 Animals
Brown Bear Brown Bear What do You see?
 Panda Bear, Panda Bear What Do You See?
Big Red Barn
If Animals Said I Love You",0.9004984374763989,0.9128709291752768
CAT_313,1,somewhat typical,No,NA,4,afghanhound_600x600,dogs,afghanhound,1 husky,"Where's spot?
1st book of words
poke a dot safari",-0.4082482904638627,-0.40824829046386263
CAT_313,2,very typical,Yes,"neighbor's cat, book, puzzle",5,arabianmau_600x600,cats,arabianmau,1 husky,"Where's spot?
1st book of words
poke a dot safari",0.8164965809277265,0.9128709291752769
